property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
curie_point,32,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
neel_point,82,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
bulk_modulus,44,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
shear_modulus,28,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
young_modulus,70,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
poisson_ratio,0.24,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
vickers_hardness,589,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
brinell_hardness,814,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
speed_of_sound,2830,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
thermal_expansion,1.22e-05,K⁻¹,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Erbium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Er-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,355.88,355.88,558.74,π/2,π/2,2 π/3
